,vessel_ID,image_ID,labels
1368,24253,27430,0
1369,24550,28449,2
1370,25488,31595,2
1371,26529,33543,2
1372,19904,18356,1
1373,18848,15989,1
1374,23304,25558,2
1375,20027,18499,2
1376,28551,40113,0
1377,17001,13342,1
1378,18229,15336,1
1379,16265,11518,1
1380,20135,18608,1
1381,26687,33709,0
1382,24953,29630,0
1383,21771,21235,0
1384,13395,14462,0
1385,17174,13283,2
1386,14553,7694,0
1387,22639,24026,2
1388,28183,38116,0
1389,20415,17280,2
1390,28627,40204,2
1391,16087,11204,0
1392,18546,15671,0
1393,23513,25961,0
1394,18060,14749,1
1395,17719,14323,1
1396,21528,20850,1
1397,18267,15378,1
1398,19641,18113,1
1399,16226,14970,0
1400,19312,17692,1
1401,1214,9978,2
1402,24529,28453,2
1403,18369,15480,1
1404,27374,35404,2
1405,16266,11519,1
1406,17669,14261,1
1407,26909,34753,1
1408,17063,13010,2
1409,19693,18166,0
1410,20744,19762,0
1411,18689,15820,1
1412,22463,23384,2
1413,18496,15619,1
1414,28210,38363,2
1415,15981,10913,1
1416,24141,27120,1
1417,19569,17983,1
1418,16642,12359,2
1419,24164,27171,2
1420,840,9984,2
1421,465,581,1
1422,22682,24158,0
1423,24548,28475,2
1424,12162,3167,0
1425,24276,27484,2
1426,18900,16041,1
1427,19255,17638,1
1428,24565,28480,1
1429,16922,12844,2
1430,371,448,0
1431,18886,16026,1
1432,1241,9966,2
1433,19685,18158,1
1434,23068,25124,2
1435,15998,11049,0
1436,27852,39641,0
1437,17440,13907,0
1438,22263,22938,2
1439,18394,15510,1
1440,18426,15546,1
1441,24809,29250,2
1442,28645,40215,1
1443,19161,16648,1
1444,26027,33119,2
1445,25866,32945,2
1446,15276,9612,2
1447,22791,24767,2
1448,26139,33007,2
1449,19718,18191,1
1450,439,528,2
1451,340,415,1
1452,28245,38620,0
1453,12234,11117,2
1454,19135,16377,1
1455,16269,11521,1
1456,24402,27749,2
1457,17262,13430,2
1458,21890,21798,0
1459,23174,25313,0
1460,20519,19121,1
1461,447,540,2
1462,17253,13421,0
1463,16207,15326,0
1464,20169,18651,0
1465,21241,20502,2
1466,22060,22313,1
1467,19819,16310,1
1468,26233,33325,2
1469,26056,33090,2
1470,26596,33888,0
1471,17872,14527,2
1472,23026,25067,2
1473,23396,25708,2
1474,24295,27513,0
1475,17957,14692,1
1476,28159,37931,1
1477,19585,18057,1
1478,19966,18419,1
1479,18146,16348,1
1480,18450,15570,1
1481,20183,18664,1
1482,27662,36124,0
1483,26869,33959,2
1484,27131,36723,2
1485,22633,24020,2
1486,24285,27498,0
1487,26203,33355,2
1488,17466,13933,0
1489,19017,16166,1
1490,22741,24512,2
1491,20802,19855,0
1492,19316,17697,1
1493,25572,32241,1
1494,22535,23585,2
1495,19979,18451,1
1496,28781,40654,2
1497,17258,13425,0
1498,28568,40085,0
1499,17687,14290,1
1500,16876,12801,2
1501,18960,17844,1
1502,19673,18146,1
1503,26110,33036,2
1504,17677,14276,1
1505,20010,18482,1
1506,21644,21084,2
1507,22726,24721,0
1508,26095,33051,2
1509,18018,16175,1
1510,17155,13221,2
1511,26157,33401,2
1512,21399,20696,0
1513,18920,16062,1
1514,19573,17975,0
1515,27366,35396,2
1516,14689,8065,2
1517,27195,35132,2
1518,16580,12268,2
1519,19061,15285,0
1520,20097,18571,1
1521,19919,18371,1
1522,12159,3162,0
1523,20154,18628,1
1524,19111,15263,1
1525,18871,16012,1
1526,16535,12194,0
1527,19596,18068,1
1528,25199,30348,2
1529,27324,35350,1
1530,17212,13359,0
1531,17015,13348,0
1532,19890,18342,1
1533,28696,40616,2
1534,19712,18185,1
1535,21260,20522,2
1536,20658,19640,2
1537,18062,14751,1
1538,25428,31424,0
1539,18473,15594,1
1540,23863,26638,1
1541,12192,11079,0
1542,19373,17755,1
1543,211,247,2
1544,27070,34281,2
1545,17928,14600,0
1546,23547,25996,0
1547,19909,18361,1
1548,28186,38138,0
1549,23507,25951,0
1550,19112,15275,0
1551,17451,13918,1
1552,26405,33619,2
1553,18729,15861,1
1554,19536,17939,1
1555,19014,16163,1
1556,18412,15531,0
1557,23926,26721,2
1558,18817,15955,1
1559,27353,35381,2
1560,17746,14348,1
1561,23066,25122,2
1562,28138,37735,1
1563,26860,33970,2
1564,23219,25403,0
1565,24775,29158,2
1566,18319,15427,1
1567,20760,19794,0
1568,27233,35067,0
1569,23104,25191,0
1570,690,1020,0
1571,19022,16171,1
1572,18,29941,0
1573,27339,35367,0
1574,17228,13375,2
1575,368,445,0
1576,16009,11066,1
1577,22071,22343,2
1578,18989,16136,1
1579,23976,26806,1
1580,20070,18544,1
1581,16954,12875,2
1582,14665,8002,0
1583,26919,34739,1
1584,778,1249,1
1585,22614,23991,2
1586,22654,24046,0
1587,19142,16384,1
1588,24378,27709,0
1589,22521,23526,0
1590,26137,33009,2
1591,21489,20767,1
1592,14770,8271,2
1593,456,562,2
1594,22302,24190,1
1595,26043,33103,2
1596,26300,33258,2
1597,23071,25127,2
1598,1199,10668,0
1599,28648,40230,0
1600,17237,13398,0
1601,19096,15484,1
1602,17056,12997,2
1603,14692,8071,2
1604,224,262,0
1605,241,279,1
1606,16615,12325,2
1607,28643,40219,0
1608,18878,16019,1
1609,27325,35351,2
1610,18352,15463,1
1611,240,278,2
1612,24738,28975,2
1613,22503,23471,2
1614,23285,25533,2
1615,19534,17937,1
1616,1088,10703,2
1617,26255,33303,2
1618,24412,27769,0
1619,27023,34117,0
1620,23935,26738,1
1621,19915,18367,1
1622,17903,14611,1
1623,26600,33884,0
1624,12300,3505,2
1625,23150,25273,0
1626,27067,34275,0
1627,25874,32937,2
1628,347,425,0
1629,22654,24045,0
1630,19421,17830,1
1631,24185,27230,0
1632,18753,15886,1
1633,25969,33181,2
1634,20745,19763,2
1635,19555,17958,1
1636,27943,39660,0
1637,25210,30389,1
1638,17473,13942,1
1639,21501,20805,0
1640,26365,33660,2
1641,23269,25507,0
1642,15959,10873,1
1643,19370,17752,1
1644,24293,27510,0
1645,25171,30223,2
1646,25993,33154,1
1647,28112,37299,1
1648,26872,33956,2
1649,17495,13959,1
1650,19831,18283,1
1651,25846,32965,2
1652,18353,15464,1
1653,24087,38555,2
1654,27369,35399,2
1655,17176,13285,2
1656,28135,37722,1
1657,19794,18268,1
1658,21350,20616,0
1659,28764,40671,0
1660,18853,15994,1
1661,24491,28093,0
1662,21998,22161,1
1663,26285,33273,2
1664,26936,34768,0
1665,24019,26849,1
1666,24053,26914,0
1667,20037,18509,1
1668,19496,17899,1
1669,26302,33256,2
1670,18678,15809,1
1671,16275,11528,1
1672,22746,24560,2
1673,26033,33113,2
1674,20012,18484,1
1675,19162,16651,1
1676,18378,15494,1
1677,15984,10916,1
1678,19652,18125,1
1679,155,168,2
1680,19226,16760,0
1681,22374,32138,2
1682,18564,15692,1
1683,28601,40176,2
1684,18065,14754,1
1685,21343,20607,2
1686,19276,17655,1
1687,27310,35328,2
1688,21515,20824,0
1689,27362,35392,2
1690,17025,12934,2
1691,1208,10716,2
1692,24450,27817,0
1693,26924,34733,1
1694,26106,33040,2
1695,24867,29411,2
1696,18928,16066,1
1697,17612,14174,0
1698,22913,24924,1
1699,20198,18678,1
1700,27839,39625,0
1701,27031,34132,0
1702,20799,19850,0
1703,23075,25136,0
1704,22962,24974,2
1705,20106,18580,1
1706,27584,39873,1
1707,14620,7855,2
1708,24145,27132,2
1709,24018,26848,1
1710,18771,15908,1
1711,20085,18559,0
1712,18816,15954,1
1713,22736,24448,2
1714,23282,25528,2
1715,26046,33100,2
1716,15935,10835,1
1717,18222,15329,1
1718,18529,15652,1
1719,20511,19162,2
1720,22652,24039,2
1721,23032,25073,2
1722,19125,16351,0
1723,22084,22373,1
1724,18036,16180,1
1725,19605,18076,1
1726,16263,11516,1
1727,20642,19701,2
1728,27025,34121,0
1729,26073,33073,0
1730,16068,11185,1
1731,28231,38451,1
1732,27139,36817,0
1733,22834,24813,2
1734,20048,18522,1
1735,18522,15645,0
1736,16910,12833,2
1737,25978,33172,2
1738,19503,17906,1
1739,26213,33345,2
1740,22875,24884,2
1741,21202,20464,1
1742,28384,39371,0
1743,23098,25181,0
1744,1196,10714,0
1745,23466,25836,0
1746,19638,18110,1
1747,17468,13935,1
1748,17940,14673,1
1749,17225,13372,2
1750,22697,24188,2
1751,17771,14370,1
1752,25863,32948,2
1753,16863,12786,2
1754,13141,11110,2
1755,17938,14671,1
1756,20536,19211,2
1757,19020,16169,1
1758,21328,20592,2
1759,22391,32117,2
1760,18243,15350,1
1761,21545,20913,2
1762,26102,33044,2
1763,24875,29422,0
1764,23378,25688,0
1765,16284,11557,1
1766,27942,39560,0
1767,21754,21188,0
1768,16594,12291,0
1769,21251,20512,2
1770,21543,20909,2
1771,24272,27479,0
1772,18547,15672,1
1773,21895,21808,1
1774,26015,33131,2
1775,27348,35376,2
1776,17825,14469,2
1777,18994,16142,1
1778,18009,14740,0
1779,18056,16206,1
1780,238,276,1
1781,21301,20565,2
1782,26065,33081,2
1783,1221,9977,0
1784,22468,23394,2
1785,28694,40612,0
1786,19038,16196,1
1787,17734,14337,1
1788,22719,24283,2
1789,25491,31613,1
1790,28216,38389,1
1791,17782,14380,1
1792,20015,18487,1
1793,18205,14955,1
1794,27379,35409,2
1795,1224,1876,0
1796,18381,15497,1
1797,1202,10672,2
1798,21347,20613,2
1799,28625,40202,2
1800,21340,20603,2
1801,19633,18104,1
1802,28279,38715,0
1803,20750,19768,0
1804,24389,27723,2
1805,23288,25537,1
1806,704,1059,1
1807,19423,17832,1
1808,17643,14208,2
1809,22757,24729,2
1810,21327,20591,2
1811,682,1012,0
1812,24296,27515,2
1813,14608,8689,2
1814,17183,13299,1
1815,22867,24869,2
1816,16887,12811,2
1817,24323,27601,0
1818,26338,33219,2
1819,20570,19499,2
1820,21522,20833,2
1821,22076,22362,2
1822,26280,33278,2
1823,16317,11583,1
1824,26127,33019,2
1825,19991,18463,1
1826,24154,27146,0
1827,19279,17658,1
1828,26176,33382,2
1829,21420,20726,0
1830,18798,15936,1
1831,17420,13879,1
1832,20124,18598,1
1833,19072,15295,0
1834,18791,15929,1
1835,18576,15705,1
1836,19198,16689,1
1837,18322,15430,1
1838,19878,18330,1
1839,18520,15643,1
1840,19317,17698,1
1841,23514,25963,0
1842,25201,30360,2
1843,145,158,2
1844,27098,34574,0
1845,18436,15556,1
1846,21302,20559,2
1847,18593,15722,1
1848,19435,15443,1
1849,202,233,2
1850,23663,26162,2
1851,19862,18314,1
1852,18584,15713,1
1853,24684,28842,1
1854,19374,17756,1
1855,18235,15342,1
1856,25810,32518,1
1857,19359,17741,1
1858,18340,15450,0
1859,28168,37987,0
1860,24288,27502,0
1861,27600,39822,0
1862,21778,21251,2
1863,20688,19761,2
1864,20641,19623,2
1865,21606,21028,1
1866,18171,14922,1
1867,24414,27774,0
1868,22532,23574,2
1869,21901,21820,1
1870,24864,29408,2
1871,19450,17854,1
1872,23137,39985,2
1873,25842,32969,2
1874,28170,38002,0
1875,23074,25132,2
1876,19143,16385,1
1877,19716,18189,1
1878,19042,16200,1
1879,22656,24145,2
1880,16687,12415,1
1881,27614,39824,1
1882,20796,19847,0
1883,27664,36180,2
1884,20164,18646,0
1885,26283,33275,2
1886,18863,16004,0
1887,21546,20918,2
1888,25162,30199,2
1889,22636,24023,2
1890,19258,16882,1
1891,591,879,2
1892,16881,12805,2
1893,18963,16107,1
1894,24731,28959,2
1895,134,145,2
1896,16076,11193,1
1897,27947,39558,0
1898,21550,20932,2
1899,24038,26898,1
1900,19618,18089,1
1901,23257,25491,0
1902,18162,18742,1
1903,24352,27653,2
1904,16162,11332,1
1905,23970,26800,1
1906,20304,16471,2
1907,24169,27184,1
1908,16246,11463,1
1909,27110,34585,0
1910,16898,12821,2
1911,25068,30031,0
1912,13213,10893,2
1913,19782,18256,1
1914,24052,26913,0
1915,17936,14642,2
1916,15960,10874,1
1917,16717,13275,0
1918,18672,15805,1
1919,28752,40636,2
1920,19422,17831,1
1921,17268,13436,0
1922,25564,32143,0
1923,24386,27720,0
1924,28772,40663,0
1925,18459,15580,1
1926,12236,11084,2
1927,25490,31607,2
1928,17175,13284,2
1929,22605,23982,2
1930,17582,14130,0
1931,1122,1896,2
1932,19473,17877,1
1933,17759,14360,1
1934,25869,32942,2
1935,24566,28481,2
1936,19877,18329,0
1937,16965,12886,2
1938,17595,14539,1
1939,18702,15833,1
1940,24788,29184,1
1941,19185,16675,1
1942,23540,25989,0
1943,20224,18706,1
1944,27193,35111,2
1945,27914,38985,2
1946,27958,39569,1
1947,24045,26906,0
1948,19944,18397,1
1949,18537,15660,1
1950,586,862,2
1951,20256,16330,0
1952,26605,33879,0
1953,23170,25472,0
1954,23037,25080,0
1955,19078,15276,1
1956,25434,31457,2
1957,23400,25712,2
1958,28294,38762,2
1959,208,242,0
1960,26187,33371,2
1961,24143,27126,2
1962,28378,39340,2
1963,20468,17557,1
1964,18882,16023,1
1965,18610,15741,1
1966,20087,18561,1
1967,19772,18246,1
1968,27592,39882,0
1969,26785,34003,2
1970,12391,3665,0
1971,19523,17926,1
1972,469,590,2
1973,18291,15397,1
1974,27378,35408,2
1975,597,884,2
1976,19608,18079,1
1977,19703,18176,1
1978,19576,17978,1
1979,18945,16088,1
1980,19310,17690,1
1981,16537,12196,2
1982,18955,16099,1
1983,26866,33963,2
1984,17644,14211,0
1985,18518,15641,1
1986,22510,23491,2
1987,587,863,2
1988,18855,15996,1
1989,21758,21196,2
1990,16818,33445,2
1991,23920,26714,2
1992,16271,11524,0
1993,17685,14288,1
1994,23100,25183,0
1995,23938,26743,1
1996,24524,28473,2
1997,28606,40181,2
1998,420,508,0
1999,13709,6098,0
2000,28361,39251,2
2001,17774,14373,1
2002,22500,23465,2
2003,27575,39867,2
2004,18651,15786,1
2005,19777,18251,0
2006,20626,19594,0
2007,767,1272,1
2008,18704,15835,1
2009,24283,27496,1
2010,21664,21114,0
2011,20460,17823,0
2012,22936,24947,0
2013,27221,35087,2
2014,26239,33319,2
2015,28222,38409,0
2016,18597,15727,1
2017,22274,22971,2
2018,13076,14434,2
2019,22990,25001,1
2020,21569,20968,2
2021,21414,20715,1
2022,26489,33583,2
2023,14983,8902,2
2024,22265,22944,2
2025,25840,32971,2
2026,17234,13396,0
2027,19599,18070,1
2028,19732,18205,1
2029,16947,12868,2
2030,18231,15338,1
2031,22968,24980,2
2032,441,530,0
2033,22353,32130,2
2034,18419,15539,1
2035,24000,26830,1
2036,19976,18448,1
2037,26115,33031,2
2038,22966,24978,1
2039,18462,15583,1
2040,15144,9357,0
2041,24249,27402,0
2042,27617,39470,2
2043,27024,34119,0
2044,16688,12416,1
2045,13697,6069,0
2046,18379,15495,1
2047,22469,23396,2
2048,23139,25253,0
2049,28349,39163,0
2050,18376,15492,1
2051,19169,16658,1
2052,23114,25203,0
2053,22307,32084,1
2054,17192,13304,0
2055,21269,20532,0
2056,17303,13545,0
2057,12200,10891,2
2058,23277,25521,2
2059,22754,24725,2
2060,24359,27672,2
2061,21549,20930,2
2062,24336,27624,1
2063,19451,17855,1
2064,235,273,2
2065,14659,7990,2
2066,17388,13839,1
2067,25190,30317,1
2068,19996,18468,1
2069,395,469,0
2070,26477,33595,2
2071,19016,16165,1
2072,21281,20540,2
2073,23523,25972,0
2074,28312,38800,1
2075,16701,13260,0
2076,22068,22334,1
2077,24786,29174,0
2078,24902,29463,0
2079,17947,14682,1
2080,22543,23620,2
2081,17794,14390,1
2082,17376,13823,0
2083,28147,37769,2
2084,17504,13971,2
2085,26617,33867,2
2086,26922,34735,1
2087,20800,19854,1
2088,20145,18619,1
2089,18357,15468,1
2090,19570,17972,1
2091,17912,14620,1
2092,19064,15284,0
2093,19081,15259,1
2094,14687,8057,2
2095,23592,26055,0
2096,22234,22850,0
2097,26026,33120,2
2098,19109,15283,1
2099,22301,32082,2
2100,17517,13996,2
2101,23064,25120,2
2102,17752,14354,1
2103,23923,26717,2
2104,20778,19821,0
2105,16814,33439,2
2106,18999,16147,1
2107,18818,15956,1
2108,20528,19133,0
2109,18451,15571,1
2110,24464,27847,0
2111,25447,31519,2
2112,23541,25990,0
2113,695,1027,1
2114,17726,14329,1
2115,11829,25667,2
2116,28563,40095,0
2117,25970,33180,2
2118,19083,15679,1
2119,1168,1845,2
2120,26501,33571,2
2121,16684,12412,0
2122,17750,14352,0
2123,24333,27620,0
2124,26412,33612,2
2125,27330,35355,1
2126,26862,33968,2
2127,21806,21417,2
2128,22300,32083,2
2129,27347,35375,2
2130,24658,28767,1
2131,18930,16072,1
2132,18134,16823,1
2133,412,494,2
2134,16815,33442,2
2135,17059,13003,2
2136,22737,24449,2
2137,22622,23999,2
2138,177,198,0
2139,17530,14884,2
2140,22764,24736,2
2141,13149,11112,2
2142,25992,33155,2
2143,17581,14128,0
2144,24397,27731,2
2145,23649,26148,2
2146,22839,24819,0
2147,18603,15732,1
2148,19840,18292,1
2149,19860,18312,1
2150,26055,33091,2
2151,25179,30258,1
2152,18978,16125,1
2153,25898,32913,2
2154,22064,22323,1
2155,23106,25193,0
2156,18592,15721,1
2157,23319,25581,2
2158,22369,32114,2
2159,19154,16396,1
2160,26816,34021,2
2161,21638,21072,1
2162,16864,12788,0
2163,18296,15402,1
2164,24012,26842,1
2165,27564,39879,2
2166,15855,10754,1
2167,26277,33281,2
2168,24304,27531,2
2169,18571,15700,1
2170,1070,10700,0
2171,28553,40070,0
2172,23181,25320,0
2173,18415,15533,1
2174,26036,33110,2
2175,423,514,0
2176,19654,18127,1
2177,19167,16656,1
2178,23196,25346,0
2179,17714,14319,0
2180,23308,25563,2
2181,22750,24595,2
2182,26611,33873,2
2183,19591,18063,1
2184,17395,13848,2
2185,25206,30385,1
2186,17573,14113,0
2187,28679,40550,0
2188,20633,19692,0
2189,26032,33114,2
2190,19323,17704,1
2191,24750,29026,1
2192,219,255,0
2193,26368,33656,2
2194,17546,14042,2
2195,11562,2100,2
2196,21775,21239,0
2197,18776,15913,0
2198,15051,9142,2
2199,21145,20400,0
2200,18979,16127,1
2201,22866,24867,2
2202,18664,15794,0
2203,19930,18382,1
2204,19414,17796,1
2205,25023,29881,2
2206,18915,16059,1
2207,18161,18396,1
2208,18232,15339,1
2209,20263,16360,0
2210,28153,37876,1
2211,19711,18184,1
2212,23527,25976,0
2213,18887,16028,1
2214,20153,18627,1
2215,25412,31170,2
2216,26042,33104,2
2217,27121,34357,0
2218,17704,14309,1
2219,23588,26051,2
2220,446,1168,0
2221,26251,33307,2
2222,27360,35390,2
2223,20158,18632,1
2224,22735,24447,2
2225,18701,15832,1
2226,19140,16382,0
2227,19245,17632,1
2228,24784,29170,0
2229,19254,16875,1
2230,26847,33985,2
2231,22566,23943,2
2232,14713,8131,2
2233,17168,13263,2
2234,17181,13291,1
2235,16826,33457,2
2236,22381,23208,2
2237,23054,25106,2
2238,832,10690,0
2239,22528,23556,2
2240,28302,38770,2
2241,14739,8198,2
2242,18698,15829,1
2243,20151,18625,1
2244,24779,29162,1
2245,17511,17181,2
2246,24156,27151,0
2247,19943,18395,1
2248,18467,15588,1
2249,23585,26046,0
2250,26711,33842,2
2251,21235,20497,2
2252,20348,16586,0
2253,24363,27678,1
2254,17915,14623,1
2255,838,10689,1
2256,26246,33312,2
2257,21271,20533,2
2258,18447,15567,1
2259,24107,38542,0
2260,17452,14078,1
2261,18577,15706,1
2262,21797,21399,2
2263,23144,25261,0
2264,26301,33257,2
2265,17425,13885,1
2266,16932,12853,2
2267,22920,24931,2
2268,19387,17769,1
2269,17908,14616,1
2270,19684,18157,1
2271,458,565,0
2272,23357,25654,2
2273,21659,21099,2
2274,27580,39807,2
2275,22862,24859,2
2276,701,1092,1
2277,19634,18105,0
2278,23067,25123,0
2279,22612,23989,2
2280,18510,15633,1
2281,26693,33860,0
2282,20099,18573,1
2283,22478,23409,2
2284,26500,33572,2
2285,21760,21200,2
2286,21780,21293,2
2287,19151,16393,1
2288,26344,33213,2
2289,26367,33658,2
2290,24739,28981,1
2291,26411,33613,2
2292,19741,18214,1
2293,25771,32423,1
2294,25174,30236,1
2295,18964,16108,1
2296,28646,40225,2
2297,174,191,0
2298,26308,33249,2
2299,15053,9146,0
2300,20013,18485,1
2301,18395,16212,1
2302,23053,25105,0
2303,17953,14688,1
2304,24453,27823,0
2305,1147,1886,2
2306,17052,12993,2
2307,22870,24875,2
2308,18644,15779,1
2309,17385,13836,1
2310,24928,29563,2
2311,17952,14687,0
2312,25986,33163,2
2313,28184,38122,0
2314,19214,16705,1
2315,701,1151,0
2316,19356,17738,1
2317,22912,24923,1
2318,18256,15363,1
2319,17642,14204,1
2320,19204,16695,0
2321,787,1333,1
2322,19079,15277,1
2323,25032,29917,0
2324,26822,34014,2
2325,192,222,1
2326,19875,18327,1
2327,21772,21236,0
2328,25896,32915,2
2329,20748,19766,2
2330,26599,33885,0
2331,22841,24825,1
2332,22597,23974,2
2333,11608,2187,2
2334,21590,21000,1
2335,25909,32902,2
2336,17873,14529,2
2337,18215,14965,1
2338,16270,11523,1
2339,17369,13815,1
2340,28175,38044,0
2341,27026,34123,0
2342,22487,23436,2
2343,21636,21068,2
2344,17213,13360,2
2345,28134,37718,0
2346,25138,30144,0
2347,20880,20030,0
2348,17361,13807,1
2349,23094,25177,2
2350,18380,15496,1
2351,19299,17679,1
2352,19681,18154,1
2353,27704,36128,2
2354,26017,33129,2
2355,17030,12943,2
2356,18697,15828,1
2357,19689,18162,1
2358,778,1251,1
2359,26218,33340,2
2360,18926,16069,1
2361,20781,19827,0
2362,18399,15515,1
2363,18674,15803,1
2364,24411,27766,0
2365,22375,32118,0
2366,23644,26143,0
2367,23658,26157,0
2368,26608,33876,2
2369,19067,15290,0
2370,25963,33187,2
2371,22414,23263,2
2372,19947,18400,1
2373,21499,20799,1
2374,23085,25159,2
2375,20717,19694,0
2376,182,205,0
2377,26350,33207,2
2378,21245,20510,2
2379,26903,34763,1
2380,16700,13254,0
2381,17712,14317,1
2382,17091,13068,1
2383,18341,15451,1
2384,24230,27359,0
2385,20197,18677,1
2386,14549,7665,2
2387,28278,38711,0
2388,19686,18159,1
2389,28624,40201,2
2390,18015,14670,2
2391,18595,15724,1
2392,24028,26873,1
2393,237,275,2
2394,17152,13217,2
2395,26311,33246,2
2396,20291,16547,2
2397,19787,18261,1
2398,27551,39871,2
2399,24540,28406,2
2400,25016,29742,0
2401,590,873,2
2402,26125,33021,2
2403,15195,9483,0
2404,27167,36639,1
2405,25852,32959,2
2406,27033,34136,0
2407,28632,40209,0
2408,16845,34267,0
2409,16157,15964,1
2410,315,38747,1
2411,19484,17887,1
2412,18388,15504,1
2413,16911,12834,2
2414,21349,20611,2
2415,20657,19638,0
2416,23861,26631,1
2417,23944,26758,1
2418,19567,17970,1
2419,19269,17649,1
2420,25525,31725,0
2421,16168,11340,1
2422,17497,13963,2
2423,20684,19790,2
2424,713,1068,2
2425,24800,29216,0
2426,19381,17763,1
2427,25917,32864,2
2428,18363,15474,1
2429,16312,11578,1
2430,23576,26029,0
2431,23736,26376,1
2432,21529,20853,1
2433,26229,33329,2
2434,18598,15738,1
2435,19925,18377,1
2436,25056,30073,1
2437,17039,12962,2
2438,28259,38664,2
2439,27225,35084,2
2440,23903,26692,2
2441,17215,14114,0
2442,23335,25622,2
2443,14845,8497,2
2444,16601,12304,0
2445,22730,24434,1
2446,19542,17945,1
2447,509,674,0
2448,17718,14322,1
2449,26360,33665,2
2450,200,231,1
2451,19292,17672,1
2452,22244,22878,2
2453,20502,19158,2
2454,23962,26786,2
2455,18828,15968,1
2456,28636,40213,0
2457,23578,26036,0
2458,26498,33574,2
2459,17658,14239,1
2460,16613,12322,0
2461,21335,20600,2
2462,20458,17822,2
2463,18877,16018,1
2464,19924,18376,1
2465,20149,18623,1
2466,26823,34013,2
2467,21642,21080,2
2468,19368,17750,1
2469,24370,27695,2
2470,26023,33123,2
2471,17824,14467,1
2472,14908,8664,2
2473,23982,26812,1
2474,27596,39826,2
2475,24112,27051,2
2476,21360,20628,2
2477,23464,25832,0
2478,24337,27625,2
2479,18562,15690,1
2480,27393,35348,2
2481,17900,14586,1
2482,14723,8154,0
2483,28743,40627,2
2484,19951,18404,1
2485,25885,32926,2
2486,23992,26822,1
2487,20129,18603,1
2488,20697,19787,2
2489,21770,21231,0
2490,28194,38281,1
2491,28142,37751,1
2492,18646,15781,1
2493,27046,34241,1
2494,21808,21421,2
2495,21344,20606,2
2496,18760,15896,1
2497,17519,13999,0
2498,20330,16552,0
2499,17153,13218,2
2500,709,1067,2
2501,24919,29553,2
2502,23007,25018,0
2503,19110,15265,1
2504,26483,33589,2
2505,15936,10836,1
2506,23637,26138,0
2507,19577,17979,1
2508,17159,13226,2
2509,18763,15899,1
2510,19949,18402,1
2511,1103,10699,0
2512,18873,16014,0
2513,26526,33546,2
2514,18396,15512,1
2515,18176,14927,1
2516,21616,21038,0
2517,23254,25485,2
2518,28605,40180,2
2519,27318,35345,0
2520,24,29939,0
2521,17350,13797,0
2522,23946,26760,0
2523,22798,24775,2
2524,25492,31620,2
2525,24355,27660,2
2526,20702,19780,2
2527,18998,16146,1
2528,24890,29555,1
2529,18748,15880,1
2530,17881,28317,2
2531,27124,34362,0
2532,23413,25735,2
2533,15962,10876,1
2534,19662,18135,1
2535,26072,33074,2
2536,17814,14425,0
2537,26773,33915,0
2538,28582,40156,2
2539,15395,21761,0
2540,22878,24890,2
2541,14776,8283,0
2542,17768,14368,1
2543,18211,14961,0
2544,24495,28102,0
2545,26135,33011,2
2546,17837,14490,1
2547,17509,13984,0
2548,27937,39564,0
2549,19571,17973,1
2550,23236,25437,2
2551,461,574,2
2552,26875,33950,2
2553,27611,39817,1
2554,20729,19721,2
2555,18528,15651,1
2556,19237,17625,1
2557,26109,33037,2
2558,27938,39563,0
2559,16722,12518,0
2560,14668,8015,0
2561,19384,17766,1
2562,22974,24986,2
2563,18471,15592,1
2564,19492,17895,1
2565,27038,34146,0
2566,26786,34009,2
2567,28203,38320,2
2568,22660,24154,2
2569,28555,40111,0
2570,701,1147,1
2571,18691,15822,1
2572,16827,33458,0
2573,21236,20496,2
2574,17959,14694,1
2575,18724,15856,1
2576,18422,15542,1
2577,24507,28419,2
2578,28377,39335,2
2579,18744,15876,1
2580,23829,26546,2
2581,191,220,0
2582,16210,11449,2
2583,23725,26353,1
2584,20166,18648,1
2585,25207,31262,1
2586,20829,19884,0
2587,576,841,2
2588,27122,34359,0
2589,26235,33323,2
2590,19766,18239,1
2591,19320,17701,1
2592,25839,32972,2
2593,27604,39467,2
2594,22499,23463,2
2595,17227,13374,0
2596,15012,9033,0
2597,22585,23962,2
2598,13204,11098,2
2599,27934,39566,0
2600,21419,20722,0
2601,18024,16124,1
2602,16047,11146,0
2603,18988,16135,1
2604,432,20295,0
2605,19080,15281,1
2606,1165,1862,2
2607,17735,14338,1
2608,27142,36575,2
2609,18488,15610,1
2610,17965,14653,0
2611,20623,19582,0
2612,21322,20588,2
2613,20550,19437,2
2614,19624,18095,0
2615,17502,13973,2
2616,27186,35118,2
2617,18731,15863,1
2618,25065,30019,1
2619,21220,20482,2
2620,22959,24971,1
2621,17365,13811,1
2622,18282,15388,1
2623,24388,27722,2
2624,22632,24019,2
2625,19950,18403,1
2626,20269,16402,0
2627,17459,13926,0
2628,21531,20865,2
2629,18640,15775,1
2630,26384,33640,2
2631,27349,35377,0
2632,18519,15642,1
2633,23594,26059,2
2634,1244,9968,2
2635,27336,35361,2
2636,22972,24984,1
2637,25772,32430,0
2638,19486,17889,1
2639,26479,33593,2
2640,18614,15746,1
2641,299,354,2
2642,18298,15404,1
2643,17357,13803,0
2644,26077,33069,2
2645,18173,14924,1
2646,24470,28047,0
2647,23283,25529,2
2648,28537,40064,0
