,vessel_ID,image_ID,labels
1368,24253,27430,1
1369,24550,28449,4
1370,25488,31595,2
1371,26529,33543,4
1372,19904,18356,0
1373,18848,15989,6
1374,23304,25558,0
1375,20027,18499,6
1376,28551,40113,1
1377,17001,13342,0
1378,18229,15336,6
1379,16265,11518,6
1380,20135,18608,6
1381,26687,33709,5
1382,24953,29630,5
1383,21771,21235,1
1384,13395,14462,1
1385,17174,13283,2
1386,14553,7694,5
1387,22639,24026,3
1388,28183,38116,1
1389,20415,17280,3
1390,28627,40204,4
1391,16087,11204,5
1392,18546,15671,5
1393,23513,25961,1
1394,18060,14749,0
1395,17719,14323,6
1396,21528,20850,2
1397,18267,15378,6
1398,19641,18113,0
1399,16226,14970,5
1400,19312,17692,0
1401,1214,9978,4
1402,24529,28453,2
1403,18369,15480,6
1404,27374,35404,2
1405,16266,11519,0
1406,17669,14261,6
1407,26909,34753,5
1408,17063,13010,4
1409,19693,18166,1
1410,20744,19762,5
1411,18689,15820,6
1412,22463,23384,3
1413,18496,15619,6
1414,28210,38363,2
1415,15981,10913,0
1416,24141,27120,6
1417,19569,17983,6
1418,16642,12359,4
1419,24164,27171,3
1420,840,9984,4
1421,465,581,2
1422,22682,24158,1
1423,24548,28475,2
1424,12162,3167,5
1425,24276,27484,2
1426,18900,16041,6
1427,19255,17638,2
1428,24565,28480,2
1429,16922,12844,3
1430,371,448,1
1431,18886,16026,0
1432,1241,9966,4
1433,19685,18158,6
1434,23068,25124,2
1435,15998,11049,0
1436,27852,39641,1
1437,17440,13907,5
1438,22263,22938,3
1439,18394,15510,6
1440,18426,15546,6
1441,24809,29250,3
1442,28645,40215,6
1443,19161,16648,0
1444,26027,33119,4
1445,25866,32945,4
1446,15276,9612,0
1447,22791,24767,4
1448,26139,33007,3
1449,19718,18191,6
1450,439,528,4
1451,340,415,6
1452,28245,38620,1
1453,12234,11117,4
1454,19135,16377,6
1455,16269,11521,0
1456,24402,27749,3
1457,17262,13430,3
1458,21890,21798,3
1459,23174,25313,5
1460,20519,19121,2
1461,447,540,4
1462,17253,13421,0
1463,16207,15326,5
1464,20169,18651,0
1465,21241,20502,3
1466,22060,22313,2
1467,19819,16310,2
1468,26233,33325,4
1469,26056,33090,3
1470,26596,33888,5
1471,17872,14527,2
1472,23026,25067,2
1473,23396,25708,4
1474,24295,27513,2
1475,17957,14692,0
1476,28159,37931,2
1477,19585,18057,6
1478,19966,18419,0
1479,18146,16348,6
1480,18450,15570,6
1481,20183,18664,6
1482,27662,36124,1
1483,26869,33959,3
1484,27131,36723,5
1485,22633,24020,3
1486,24285,27498,5
1487,26203,33355,3
1488,17466,13933,5
1489,19017,16166,6
1490,22741,24512,2
1491,20802,19855,5
1492,19316,17697,0
1493,25572,32241,5
1494,22535,23585,3
1495,19979,18451,0
1496,28781,40654,4
1497,17258,13425,1
1498,28568,40085,1
1499,17687,14290,6
1500,16876,12801,4
1501,18960,17844,6
1502,19673,18146,0
1503,26110,33036,4
1504,17677,14276,6
1505,20010,18482,6
1506,21644,21084,2
1507,22726,24721,5
1508,26095,33051,4
1509,18018,16175,6
1510,17155,13221,4
1511,26157,33401,3
1512,21399,20696,0
1513,18920,16062,6
1514,19573,17975,5
1515,27366,35396,4
1516,14689,8065,4
1517,27195,35132,3
1518,16580,12268,2
1519,19061,15285,5
1520,20097,18571,2
1521,19919,18371,0
1522,12159,3162,1
1523,20154,18628,6
1524,19111,15263,6
1525,18871,16012,6
1526,16535,12194,2
1527,19596,18068,6
1528,25199,30348,3
1529,27324,35350,4
1530,17212,13359,3
1531,17015,13348,1
1532,19890,18342,0
1533,28696,40616,4
1534,19712,18185,6
1535,21260,20522,4
1536,20658,19640,4
1537,18062,14751,5
1538,25428,31424,5
1539,18473,15594,0
1540,23863,26638,6
1541,12192,11079,5
1542,19373,17755,0
1543,211,247,2
1544,27070,34281,0
1545,17928,14600,0
1546,23547,25996,1
1547,19909,18361,6
1548,28186,38138,1
1549,23507,25951,1
1550,19112,15275,0
1551,17451,13918,2
1552,26405,33619,4
1553,18729,15861,0
1554,19536,17939,6
1555,19014,16163,6
1556,18412,15531,5
1557,23926,26721,4
1558,18817,15955,6
1559,27353,35381,4
1560,17746,14348,0
1561,23066,25122,2
1562,28138,37735,2
1563,26860,33970,4
1564,23219,25403,3
1565,24775,29158,4
1566,18319,15427,6
1567,20760,19794,2
1568,27233,35067,1
1569,23104,25191,1
1570,690,1020,5
1571,19022,16171,0
1572,18,29941,1
1573,27339,35367,1
1574,17228,13375,3
1575,368,445,1
1576,16009,11066,6
1577,22071,22343,2
1578,18989,16136,6
1579,23976,26806,2
1580,20070,18544,6
1581,16954,12875,2
1582,14665,8002,5
1583,26919,34739,6
1584,778,1249,5
1585,22614,23991,3
1586,22654,24046,1
1587,19142,16384,6
1588,24378,27709,5
1589,22521,23526,3
1590,26137,33009,4
1591,21489,20767,2
1592,14770,8271,4
1593,456,562,3
1594,22302,24190,2
1595,26043,33103,4
1596,26300,33258,4
1597,23071,25127,5
1598,1199,10668,3
1599,28648,40230,5
1600,17237,13398,5
1601,19096,15484,6
1602,17056,12997,2
1603,14692,8071,3
1604,224,262,1
1605,241,279,5
1606,16615,12325,3
1607,28643,40219,3
1608,18878,16019,0
1609,27325,35351,3
1610,18352,15463,6
1611,240,278,2
1612,24738,28975,5
1613,22503,23471,3
1614,23285,25533,2
1615,19534,17937,0
1616,1088,10703,0
1617,26255,33303,3
1618,24412,27769,3
1619,27023,34117,1
1620,23935,26738,6
1621,19915,18367,6
1622,17903,14611,0
1623,26600,33884,3
1624,12300,3505,0
1625,23150,25273,5
1626,27067,34275,1
1627,25874,32937,3
1628,347,425,1
1629,22654,24045,5
1630,19421,17830,0
1631,24185,27230,5
1632,18753,15886,0
1633,25969,33181,3
1634,20745,19763,2
1635,19555,17958,6
1636,27943,39660,3
1637,25210,30389,5
1638,17473,13942,6
1639,21501,20805,2
1640,26365,33660,3
1641,23269,25507,2
1642,15959,10873,6
1643,19370,17752,6
1644,24293,27510,2
1645,25171,30223,2
1646,25993,33154,2
1647,28112,37299,2
1648,26872,33956,3
1649,17495,13959,0
1650,19831,18283,6
1651,25846,32965,4
1652,18353,15464,6
1653,24087,38555,4
1654,27369,35399,4
1655,17176,13285,2
1656,28135,37722,5
1657,19794,18268,6
1658,21350,20616,3
1659,28764,40671,1
1660,18853,15994,6
1661,24491,28093,5
1662,21998,22161,2
1663,26285,33273,3
1664,26936,34768,1
1665,24019,26849,6
1666,24053,26914,5
1667,20037,18509,6
1668,19496,17899,6
1669,26302,33256,4
1670,18678,15809,6
1671,16275,11528,0
1672,22746,24560,2
1673,26033,33113,3
1674,20012,18484,0
1675,19162,16651,6
1676,18378,15494,6
1677,15984,10916,0
1678,19652,18125,6
1679,155,168,2
1680,19226,16760,1
1681,22374,32138,3
1682,18564,15692,0
1683,28601,40176,4
1684,18065,14754,2
1685,21343,20607,3
1686,19276,17655,6
1687,27310,35328,4
1688,21515,20824,2
1689,27362,35392,4
1690,17025,12934,3
1691,1208,10716,0
1692,24450,27817,1
1693,26924,34733,6
1694,26106,33040,4
1695,24867,29411,2
1696,18928,16066,6
1697,17612,14174,5
1698,22913,24924,2
1699,20198,18678,6
1700,27839,39625,1
1701,27031,34132,1
1702,20799,19850,3
1703,23075,25136,5
1704,22962,24974,2
1705,20106,18580,6
1706,27584,39873,5
1707,14620,7855,4
1708,24145,27132,4
1709,24018,26848,6
1710,18771,15908,6
1711,20085,18559,1
1712,18816,15954,6
1713,22736,24448,4
1714,23282,25528,4
1715,26046,33100,5
1716,15935,10835,6
1717,18222,15329,6
1718,18529,15652,6
1719,20511,19162,4
1720,22652,24039,3
1721,23032,25073,2
1722,19125,16351,0
1723,22084,22373,2
1724,18036,16180,0
1725,19605,18076,6
1726,16263,11516,0
1727,20642,19701,0
1728,27025,34121,3
1729,26073,33073,3
1730,16068,11185,5
1731,28231,38451,5
1732,27139,36817,1
1733,22834,24813,3
1734,20048,18522,0
1735,18522,15645,0
1736,16910,12833,4
1737,25978,33172,3
1738,19503,17906,6
1739,26213,33345,3
1740,22875,24884,3
1741,21202,20464,6
1742,28384,39371,1
1743,23098,25181,1
1744,1196,10714,1
1745,23466,25836,0
1746,19638,18110,6
1747,17468,13935,6
1748,17940,14673,0
1749,17225,13372,3
1750,22697,24188,3
1751,17771,14370,6
1752,25863,32948,4
1753,16863,12786,3
1754,13141,11110,5
1755,17938,14671,0
1756,20536,19211,2
1757,19020,16169,6
1758,21328,20592,2
1759,22391,32117,4
1760,18243,15350,6
1761,21545,20913,2
1762,26102,33044,3
1763,24875,29422,5
1764,23378,25688,1
1765,16284,11557,0
1766,27942,39560,3
1767,21754,21188,1
1768,16594,12291,3
1769,21251,20512,3
1770,21543,20909,3
1771,24272,27479,1
1772,18547,15672,6
1773,21895,21808,5
1774,26015,33131,3
1775,27348,35376,4
1776,17825,14469,5
1777,18994,16142,6
1778,18009,14740,5
1779,18056,16206,4
1780,238,276,2
1781,21301,20565,4
1782,26065,33081,3
1783,1221,9977,3
1784,22468,23394,3
1785,28694,40612,1
1786,19038,16196,6
1787,17734,14337,6
1788,22719,24283,3
1789,25491,31613,2
1790,28216,38389,2
1791,17782,14380,0
1792,20015,18487,0
1793,18205,14955,6
1794,27379,35409,4
1795,1224,1876,0
1796,18381,15497,0
1797,1202,10672,3
1798,21347,20613,3
1799,28625,40202,3
1800,21340,20603,4
1801,19633,18104,6
1802,28279,38715,0
1803,20750,19768,5
1804,24389,27723,2
1805,23288,25537,2
1806,704,1059,6
1807,19423,17832,6
1808,17643,14208,2
1809,22757,24729,4
1810,21327,20591,4
1811,682,1012,5
1812,24296,27515,2
1813,14608,8689,4
1814,17183,13299,0
1815,22867,24869,4
1816,16887,12811,4
1817,24323,27601,5
1818,26338,33219,3
1819,20570,19499,2
1820,21522,20833,2
1821,22076,22362,2
1822,26280,33278,4
1823,16317,11583,0
1824,26127,33019,3
1825,19991,18463,6
1826,24154,27146,5
1827,19279,17658,0
1828,26176,33382,4
1829,21420,20726,2
1830,18798,15936,0
1831,17420,13879,6
1832,20124,18598,0
1833,19072,15295,5
1834,18791,15929,5
1835,18576,15705,0
1836,19198,16689,0
1837,18322,15430,6
1838,19878,18330,6
1839,18520,15643,0
1840,19317,17698,6
1841,23514,25963,1
1842,25201,30360,4
1843,145,158,2
1844,27098,34574,1
1845,18436,15556,6
1846,21302,20559,3
1847,18593,15722,6
1848,19435,15443,6
1849,202,233,3
1850,23663,26162,2
1851,19862,18314,6
1852,18584,15713,0
1853,24684,28842,5
1854,19374,17756,6
1855,18235,15342,6
1856,25810,32518,5
1857,19359,17741,0
1858,18340,15450,5
1859,28168,37987,1
1860,24288,27502,5
1861,27600,39822,1
1862,21778,21251,4
1863,20688,19761,5
1864,20641,19623,3
1865,21606,21028,2
1866,18171,14922,0
1867,24414,27774,5
1868,22532,23574,0
1869,21901,21820,0
1870,24864,29408,4
1871,19450,17854,6
1872,23137,39985,4
1873,25842,32969,4
1874,28170,38002,1
1875,23074,25132,5
1876,19143,16385,6
1877,19716,18189,6
1878,19042,16200,5
1879,22656,24145,0
1880,16687,12415,0
1881,27614,39824,2
1882,20796,19847,1
1883,27664,36180,3
1884,20164,18646,0
1885,26283,33275,3
1886,18863,16004,5
1887,21546,20918,4
1888,25162,30199,5
1889,22636,24023,3
1890,19258,16882,6
1891,591,879,3
1892,16881,12805,4
1893,18963,16107,6
1894,24731,28959,3
1895,134,145,2
1896,16076,11193,0
1897,27947,39558,1
1898,21550,20932,3
1899,24038,26898,6
1900,19618,18089,6
1901,23257,25491,5
1902,18162,18742,6
1903,24352,27653,4
1904,16162,11332,6
1905,23970,26800,6
1906,20304,16471,4
1907,24169,27184,6
1908,16246,11463,5
1909,27110,34585,1
1910,16898,12821,3
1911,25068,30031,1
1912,13213,10893,2
1913,19782,18256,6
1914,24052,26913,5
1915,17936,14642,2
1916,15960,10874,0
1917,16717,13275,5
1918,18672,15805,6
1919,28752,40636,4
1920,19422,17831,0
1921,17268,13436,3
1922,25564,32143,5
1923,24386,27720,1
1924,28772,40663,3
1925,18459,15580,6
1926,12236,11084,5
1927,25490,31607,2
1928,17175,13284,2
1929,22605,23982,4
1930,17582,14130,3
1931,1122,1896,4
1932,19473,17877,6
1933,17759,14360,0
1934,25869,32942,4
1935,24566,28481,2
1936,19877,18329,0
1937,16965,12886,3
1938,17595,14539,6
1939,18702,15833,6
1940,24788,29184,5
1941,19185,16675,6
1942,23540,25989,1
1943,20224,18706,6
1944,27193,35111,5
1945,27914,38985,2
1946,27958,39569,2
1947,24045,26906,5
1948,19944,18397,6
1949,18537,15660,6
1950,586,862,2
1951,20256,16330,1
1952,26605,33879,5
1953,23170,25472,1
1954,23037,25080,5
1955,19078,15276,6
1956,25434,31457,4
1957,23400,25712,2
1958,28294,38762,5
1959,208,242,5
1960,26187,33371,4
1961,24143,27126,4
1962,28378,39340,5
1963,20468,17557,6
1964,18882,16023,0
1965,18610,15741,6
1966,20087,18561,6
1967,19772,18246,6
1968,27592,39882,2
1969,26785,34003,3
1970,12391,3665,1
1971,19523,17926,6
1972,469,590,4
1973,18291,15397,6
1974,27378,35408,4
1975,597,884,4
1976,19608,18079,6
1977,19703,18176,6
1978,19576,17978,6
1979,18945,16088,0
1980,19310,17690,6
1981,16537,12196,0
1982,18955,16099,6
1983,26866,33963,3
1984,17644,14211,2
1985,18518,15641,6
1986,22510,23491,3
1987,587,863,2
1988,18855,15996,0
1989,21758,21196,3
1990,16818,33445,4
1991,23920,26714,2
1992,16271,11524,1
1993,17685,14288,6
1994,23100,25183,5
1995,23938,26743,6
1996,24524,28473,2
1997,28606,40181,2
1998,420,508,1
1999,13709,6098,1
2000,28361,39251,3
2001,17774,14373,0
2002,22500,23465,3
2003,27575,39867,2
2004,18651,15786,4
2005,19777,18251,5
2006,20626,19594,5
2007,767,1272,6
2008,18704,15835,6
2009,24283,27496,2
2010,21664,21114,1
2011,20460,17823,0
2012,22936,24947,1
2013,27221,35087,2
2014,26239,33319,3
2015,28222,38409,1
2016,18597,15727,6
2017,22274,22971,4
2018,13076,14434,4
2019,22990,25001,0
2020,21569,20968,5
2021,21414,20715,2
2022,26489,33583,4
2023,14983,8902,2
2024,22265,22944,2
2025,25840,32971,3
2026,17234,13396,5
2027,19599,18070,6
2028,19732,18205,6
2029,16947,12868,3
2030,18231,15338,0
2031,22968,24980,2
2032,441,530,0
2033,22353,32130,4
2034,18419,15539,6
2035,24000,26830,6
2036,19976,18448,6
2037,26115,33031,3
2038,22966,24978,6
2039,18462,15583,6
2040,15144,9357,1
2041,24249,27402,1
2042,27617,39470,2
2043,27024,34119,1
2044,16688,12416,0
2045,13697,6069,1
2046,18379,15495,0
2047,22469,23396,3
2048,23139,25253,1
2049,28349,39163,1
2050,18376,15492,6
2051,19169,16658,6
2052,23114,25203,1
2053,22307,32084,2
2054,17192,13304,1
2055,21269,20532,3
2056,17303,13545,1
2057,12200,10891,2
2058,23277,25521,2
2059,22754,24725,4
2060,24359,27672,5
2061,21549,20930,4
2062,24336,27624,2
2063,19451,17855,6
2064,235,273,2
2065,14659,7990,3
2066,17388,13839,6
2067,25190,30317,6
2068,19996,18468,6
2069,395,469,3
2070,26477,33595,4
2071,19016,16165,6
2072,21281,20540,4
2073,23523,25972,1
2074,28312,38800,2
2075,16701,13260,5
2076,22068,22334,2
2077,24786,29174,1
2078,24902,29463,1
2079,17947,14682,0
2080,22543,23620,5
2081,17794,14390,0
2082,17376,13823,0
2083,28147,37769,3
2084,17504,13971,3
2085,26617,33867,3
2086,26922,34735,6
2087,20800,19854,0
2088,20145,18619,6
2089,18357,15468,6
2090,19570,17972,6
2091,17912,14620,0
2092,19064,15284,5
2093,19081,15259,6
2094,14687,8057,0
2095,23592,26055,0
2096,22234,22850,5
2097,26026,33120,4
2098,19109,15283,0
2099,22301,32082,2
2100,17517,13996,3
2101,23064,25120,3
2102,17752,14354,0
2103,23923,26717,4
2104,20778,19821,5
2105,16814,33439,4
2106,18999,16147,6
2107,18818,15956,6
2108,20528,19133,5
2109,18451,15571,6
2110,24464,27847,1
2111,25447,31519,3
2112,23541,25990,1
2113,695,1027,0
2114,17726,14329,0
2115,11829,25667,2
2116,28563,40095,1
2117,25970,33180,3
2118,19083,15679,0
2119,1168,1845,4
2120,26501,33571,4
2121,16684,12412,3
2122,17750,14352,1
2123,24333,27620,2
2124,26412,33612,3
2125,27330,35355,0
2126,26862,33968,2
2127,21806,21417,4
2128,22300,32083,4
2129,27347,35375,4
2130,24658,28767,5
2131,18930,16072,0
2132,18134,16823,0
2133,412,494,2
2134,16815,33442,4
2135,17059,13003,2
2136,22737,24449,2
2137,22622,23999,3
2138,177,198,1
2139,17530,14884,3
2140,22764,24736,4
2141,13149,11112,2
2142,25992,33155,3
2143,17581,14128,5
2144,24397,27731,2
2145,23649,26148,2
2146,22839,24819,1
2147,18603,15732,6
2148,19840,18292,6
2149,19860,18312,6
2150,26055,33091,4
2151,25179,30258,2
2152,18978,16125,6
2153,25898,32913,2
2154,22064,22323,2
2155,23106,25193,5
2156,18592,15721,6
2157,23319,25581,2
2158,22369,32114,3
2159,19154,16396,6
2160,26816,34021,3
2161,21638,21072,6
2162,16864,12788,3
2163,18296,15402,6
2164,24012,26842,6
2165,27564,39879,2
2166,15855,10754,0
2167,26277,33281,3
2168,24304,27531,2
2169,18571,15700,6
2170,1070,10700,1
2171,28553,40070,1
2172,23181,25320,5
2173,18415,15533,0
2174,26036,33110,4
2175,423,514,1
2176,19654,18127,6
2177,19167,16656,6
2178,23196,25346,5
2179,17714,14319,5
2180,23308,25563,3
2181,22750,24595,2
2182,26611,33873,2
2183,19591,18063,6
2184,17395,13848,5
2185,25206,30385,4
2186,17573,14113,2
2187,28679,40550,5
2188,20633,19692,2
2189,26032,33114,4
2190,19323,17704,6
2191,24750,29026,5
2192,219,255,3
2193,26368,33656,4
2194,17546,14042,2
2195,11562,2100,3
2196,21775,21239,5
2197,18776,15913,5
2198,15051,9142,4
2199,21145,20400,5
2200,18979,16127,6
2201,22866,24867,4
2202,18664,15794,5
2203,19930,18382,6
2204,19414,17796,0
2205,25023,29881,4
2206,18915,16059,6
2207,18161,18396,2
2208,18232,15339,6
2209,20263,16360,1
2210,28153,37876,5
2211,19711,18184,6
2212,23527,25976,1
2213,18887,16028,6
2214,20153,18627,0
2215,25412,31170,2
2216,26042,33104,5
2217,27121,34357,3
2218,17704,14309,0
2219,23588,26051,3
2220,446,1168,1
2221,26251,33307,4
2222,27360,35390,4
2223,20158,18632,6
2224,22735,24447,4
2225,18701,15832,6
2226,19140,16382,0
2227,19245,17632,6
2228,24784,29170,1
2229,19254,16875,6
2230,26847,33985,3
2231,22566,23943,4
2232,14713,8131,0
2233,17168,13263,2
2234,17181,13291,6
2235,16826,33457,4
2236,22381,23208,3
2237,23054,25106,2
2238,832,10690,2
2239,22528,23556,4
2240,28302,38770,2
2241,14739,8198,4
2242,18698,15829,6
2243,20151,18625,6
2244,24779,29162,5
2245,17511,17181,3
2246,24156,27151,1
2247,19943,18395,6
2248,18467,15588,6
2249,23585,26046,1
2250,26711,33842,4
2251,21235,20497,4
2252,20348,16586,5
2253,24363,27678,2
2254,17915,14623,6
2255,838,10689,0
2256,26246,33312,3
2257,21271,20533,3
2258,18447,15567,0
2259,24107,38542,3
2260,17452,14078,6
2261,18577,15706,6
2262,21797,21399,2
2263,23144,25261,1
2264,26301,33257,4
2265,17425,13885,6
2266,16932,12853,3
2267,22920,24931,2
2268,19387,17769,5
2269,17908,14616,0
2270,19684,18157,0
2271,458,565,5
2272,23357,25654,4
2273,21659,21099,2
2274,27580,39807,2
2275,22862,24859,2
2276,701,1092,5
2277,19634,18105,1
2278,23067,25123,2
2279,22612,23989,3
2280,18510,15633,6
2281,26693,33860,1
2282,20099,18573,0
2283,22478,23409,3
2284,26500,33572,4
2285,21760,21200,0
2286,21780,21293,4
2287,19151,16393,6
2288,26344,33213,4
2289,26367,33658,4
2290,24739,28981,5
2291,26411,33613,3
2292,19741,18214,0
2293,25771,32423,6
2294,25174,30236,2
2295,18964,16108,0
2296,28646,40225,3
2297,174,191,1
2298,26308,33249,3
2299,15053,9146,1
2300,20013,18485,0
2301,18395,16212,0
2302,23053,25105,2
2303,17953,14688,6
2304,24453,27823,1
2305,1147,1886,4
2306,17052,12993,4
2307,22870,24875,4
2308,18644,15779,6
2309,17385,13836,6
2310,24928,29563,2
2311,17952,14687,5
2312,25986,33163,0
2313,28184,38122,1
2314,19214,16705,6
2315,701,1151,5
2316,19356,17738,6
2317,22912,24923,2
2318,18256,15363,6
2319,17642,14204,6
2320,19204,16695,5
2321,787,1333,5
2322,19079,15277,0
2323,25032,29917,1
2324,26822,34014,4
2325,192,222,2
2326,19875,18327,0
2327,21772,21236,1
2328,25896,32915,2
2329,20748,19766,2
2330,26599,33885,3
2331,22841,24825,2
2332,22597,23974,4
2333,11608,2187,4
2334,21590,21000,2
2335,25909,32902,4
2336,17873,14529,2
2337,18215,14965,0
2338,16270,11523,0
2339,17369,13815,0
2340,28175,38044,1
2341,27026,34123,1
2342,22487,23436,2
2343,21636,21068,2
2344,17213,13360,3
2345,28134,37718,5
2346,25138,30144,3
2347,20880,20030,0
2348,17361,13807,6
2349,23094,25177,2
2350,18380,15496,6
2351,19299,17679,6
2352,19681,18154,0
2353,27704,36128,4
2354,26017,33129,4
2355,17030,12943,4
2356,18697,15828,6
2357,19689,18162,6
2358,778,1251,5
2359,26218,33340,4
2360,18926,16069,6
2361,20781,19827,5
2362,18399,15515,6
2363,18674,15803,6
2364,24411,27766,1
2365,22375,32118,5
2366,23644,26143,2
2367,23658,26157,1
2368,26608,33876,2
2369,19067,15290,5
2370,25963,33187,4
2371,22414,23263,3
2372,19947,18400,6
2373,21499,20799,5
2374,23085,25159,4
2375,20717,19694,5
2376,182,205,1
2377,26350,33207,4
2378,21245,20510,4
2379,26903,34763,6
2380,16700,13254,5
2381,17712,14317,0
2382,17091,13068,6
2383,18341,15451,0
2384,24230,27359,1
2385,20197,18677,6
2386,14549,7665,2
2387,28278,38711,3
2388,19686,18159,6
2389,28624,40201,3
2390,18015,14670,3
2391,18595,15724,6
2392,24028,26873,5
2393,237,275,2
2394,17152,13217,3
2395,26311,33246,4
2396,20291,16547,4
2397,19787,18261,0
2398,27551,39871,3
2399,24540,28406,4
2400,25016,29742,3
2401,590,873,3
2402,26125,33021,4
2403,15195,9483,1
2404,27167,36639,2
2405,25852,32959,4
2406,27033,34136,1
2407,28632,40209,5
2408,16845,34267,1
2409,16157,15964,6
2410,315,38747,2
2411,19484,17887,5
2412,18388,15504,6
2413,16911,12834,3
2414,21349,20611,3
2415,20657,19638,1
2416,23861,26631,6
2417,23944,26758,6
2418,19567,17970,6
2419,19269,17649,6
2420,25525,31725,5
2421,16168,11340,3
2422,17497,13963,3
2423,20684,19790,4
2424,713,1068,3
2425,24800,29216,3
2426,19381,17763,6
2427,25917,32864,4
2428,18363,15474,6
2429,16312,11578,0
2430,23576,26029,1
2431,23736,26376,6
2432,21529,20853,2
2433,26229,33329,3
2434,18598,15738,6
2435,19925,18377,0
2436,25056,30073,0
2437,17039,12962,4
2438,28259,38664,2
2439,27225,35084,4
2440,23903,26692,2
2441,17215,14114,2
2442,23335,25622,2
2443,14845,8497,4
2444,16601,12304,3
2445,22730,24434,2
2446,19542,17945,6
2447,509,674,1
2448,17718,14322,6
2449,26360,33665,4
2450,200,231,0
2451,19292,17672,6
2452,22244,22878,2
2453,20502,19158,2
2454,23962,26786,2
2455,18828,15968,0
2456,28636,40213,5
2457,23578,26036,5
2458,26498,33574,4
2459,17658,14239,2
2460,16613,12322,5
2461,21335,20600,3
2462,20458,17822,4
2463,18877,16018,6
2464,19924,18376,6
2465,20149,18623,6
2466,26823,34013,3
2467,21642,21080,6
2468,19368,17750,5
2469,24370,27695,3
2470,26023,33123,3
2471,17824,14467,0
2472,14908,8664,4
2473,23982,26812,6
2474,27596,39826,2
2475,24112,27051,3
2476,21360,20628,3
2477,23464,25832,5
2478,24337,27625,2
2479,18562,15690,6
2480,27393,35348,4
2481,17900,14586,2
2482,14723,8154,5
2483,28743,40627,4
2484,19951,18404,0
2485,25885,32926,4
2486,23992,26822,6
2487,20129,18603,6
2488,20697,19787,4
2489,21770,21231,5
2490,28194,38281,2
2491,28142,37751,2
2492,18646,15781,6
2493,27046,34241,6
2494,21808,21421,3
2495,21344,20606,4
2496,18760,15896,6
2497,17519,13999,1
2498,20330,16552,5
2499,17153,13218,4
2500,709,1067,4
2501,24919,29553,4
2502,23007,25018,5
2503,19110,15265,0
2504,26483,33589,4
2505,15936,10836,6
2506,23637,26138,5
2507,19577,17979,6
2508,17159,13226,2
2509,18763,15899,6
2510,19949,18402,6
2511,1103,10699,3
2512,18873,16014,5
2513,26526,33546,3
2514,18396,15512,6
2515,18176,14927,0
2516,21616,21038,1
2517,23254,25485,2
2518,28605,40180,4
2519,27318,35345,1
2520,24,29939,1
2521,17350,13797,5
2522,23946,26760,1
2523,22798,24775,4
2524,25492,31620,4
2525,24355,27660,3
2526,20702,19780,2
2527,18998,16146,6
2528,24890,29555,0
2529,18748,15880,0
2530,17881,28317,4
2531,27124,34362,1
2532,23413,25735,5
2533,15962,10876,0
2534,19662,18135,6
2535,26072,33074,3
2536,17814,14425,5
2537,26773,33915,5
2538,28582,40156,3
2539,15395,21761,3
2540,22878,24890,3
2541,14776,8283,3
2542,17768,14368,0
2543,18211,14961,5
2544,24495,28102,5
2545,26135,33011,4
2546,17837,14490,2
2547,17509,13984,3
2548,27937,39564,3
2549,19571,17973,6
2550,23236,25437,2
2551,461,574,4
2552,26875,33950,4
2553,27611,39817,2
2554,20729,19721,0
2555,18528,15651,0
2556,19237,17625,0
2557,26109,33037,4
2558,27938,39563,3
2559,16722,12518,3
2560,14668,8015,3
2561,19384,17766,6
2562,22974,24986,2
2563,18471,15592,6
2564,19492,17895,6
2565,27038,34146,1
2566,26786,34009,4
2567,28203,38320,2
2568,22660,24154,2
2569,28555,40111,1
2570,701,1147,0
2571,18691,15822,0
2572,16827,33458,2
2573,21236,20496,4
2574,17959,14694,6
2575,18724,15856,0
2576,18422,15542,6
2577,24507,28419,4
2578,28377,39335,4
2579,18744,15876,6
2580,23829,26546,4
2581,191,220,1
2582,16210,11449,2
2583,23725,26353,5
2584,20166,18648,0
2585,25207,31262,6
2586,20829,19884,1
2587,576,841,4
2588,27122,34359,1
2589,26235,33323,3
2590,19766,18239,6
2591,19320,17701,6
2592,25839,32972,4
2593,27604,39467,4
2594,22499,23463,3
2595,17227,13374,3
2596,15012,9033,1
2597,22585,23962,4
2598,13204,11098,2
2599,27934,39566,3
2600,21419,20722,1
2601,18024,16124,6
2602,16047,11146,1
2603,18988,16135,6
2604,432,20295,1
2605,19080,15281,0
2606,1165,1862,0
2607,17735,14338,0
2608,27142,36575,2
2609,18488,15610,6
2610,17965,14653,1
2611,20623,19582,5
2612,21322,20588,3
2613,20550,19437,2
2614,19624,18095,5
2615,17502,13973,3
2616,27186,35118,2
2617,18731,15863,6
2618,25065,30019,5
2619,21220,20482,4
2620,22959,24971,2
2621,17365,13811,5
2622,18282,15388,6
2623,24388,27722,2
2624,22632,24019,3
2625,19950,18403,6
2626,20269,16402,5
2627,17459,13926,5
2628,21531,20865,2
2629,18640,15775,0
2630,26384,33640,4
2631,27349,35377,1
2632,18519,15642,6
2633,23594,26059,0
2634,1244,9968,4
2635,27336,35361,2
2636,22972,24984,6
2637,25772,32430,1
2638,19486,17889,6
2639,26479,33593,4
2640,18614,15746,6
2641,299,354,4
2642,18298,15404,0
2643,17357,13803,0
2644,26077,33069,4
2645,18173,14924,0
2646,24470,28047,2
2647,23283,25529,2
2648,28537,40064,5
