,vessel_ID,image_ID,labels
1368,24253,27430,3
1369,24550,28449,0
1370,25488,31595,0
1371,26529,33543,0
1372,19904,18356,2
1373,18848,15989,2
1374,23304,25558,3
1375,20027,18499,0
1376,28551,40113,3
1377,17001,13342,2
1378,18229,15336,2
1379,16265,11518,2
1380,20135,18608,2
1381,26687,33709,1
1382,24953,29630,1
1383,21771,21235,3
1384,13395,14462,3
1385,17174,13283,1
1386,14553,7694,1
1387,22639,24026,0
1388,28183,38116,3
1389,20415,17280,0
1390,28627,40204,0
1391,16087,11204,3
1392,18546,15671,1
1393,23513,25961,3
1394,18060,14749,2
1395,17719,14323,2
1396,21528,20850,1
1397,18267,15378,2
1398,19641,18113,2
1399,16226,14970,1
1400,19312,17692,2
1401,1214,9978,0
1402,24529,28453,0
1403,18369,15480,2
1404,27374,35404,0
1405,16266,11519,2
1406,17669,14261,2
1407,26909,34753,1
1408,17063,13010,0
1409,19693,18166,3
1410,20744,19762,1
1411,18689,15820,2
1412,22463,23384,0
1413,18496,15619,2
1414,28210,38363,0
1415,15981,10913,2
1416,24141,27120,2
1417,19569,17983,2
1418,16642,12359,0
1419,24164,27171,0
1420,840,9984,0
1421,465,581,2
1422,22682,24158,3
1423,24548,28475,0
1424,12162,3167,1
1425,24276,27484,1
1426,18900,16041,2
1427,19255,17638,1
1428,24565,28480,1
1429,16922,12844,0
1430,371,448,3
1431,18886,16026,2
1432,1241,9966,0
1433,19685,18158,2
1434,23068,25124,1
1435,15998,11049,3
1436,27852,39641,3
1437,17440,13907,1
1438,22263,22938,0
1439,18394,15510,2
1440,18426,15546,2
1441,24809,29250,0
1442,28645,40215,2
1443,19161,16648,2
1444,26027,33119,0
1445,25866,32945,0
1446,15276,9612,2
1447,22791,24767,0
1448,26139,33007,0
1449,19718,18191,2
1450,439,528,0
1451,340,415,2
1452,28245,38620,3
1453,12234,11117,1
1454,19135,16377,2
1455,16269,11521,2
1456,24402,27749,0
1457,17262,13430,0
1458,21890,21798,3
1459,23174,25313,1
1460,20519,19121,2
1461,447,540,0
1462,17253,13421,3
1463,16207,15326,1
1464,20169,18651,3
1465,21241,20502,0
1466,22060,22313,2
1467,19819,16310,1
1468,26233,33325,0
1469,26056,33090,0
1470,26596,33888,1
1471,17872,14527,0
1472,23026,25067,1
1473,23396,25708,0
1474,24295,27513,1
1475,17957,14692,2
1476,28159,37931,1
1477,19585,18057,2
1478,19966,18419,2
1479,18146,16348,2
1480,18450,15570,2
1481,20183,18664,2
1482,27662,36124,3
1483,26869,33959,0
1484,27131,36723,1
1485,22633,24020,0
1486,24285,27498,1
1487,26203,33355,0
1488,17466,13933,1
1489,19017,16166,2
1490,22741,24512,0
1491,20802,19855,1
1492,19316,17697,2
1493,25572,32241,1
1494,22535,23585,0
1495,19979,18451,2
1496,28781,40654,0
1497,17258,13425,3
1498,28568,40085,3
1499,17687,14290,2
1500,16876,12801,0
1501,18960,17844,2
1502,19673,18146,2
1503,26110,33036,0
1504,17677,14276,2
1505,20010,18482,2
1506,21644,21084,0
1507,22726,24721,3
1508,26095,33051,0
1509,18018,16175,2
1510,17155,13221,0
1511,26157,33401,0
1512,21399,20696,3
1513,18920,16062,2
1514,19573,17975,1
1515,27366,35396,0
1516,14689,8065,0
1517,27195,35132,0
1518,16580,12268,1
1519,19061,15285,1
1520,20097,18571,2
1521,19919,18371,2
1522,12159,3162,3
1523,20154,18628,2
1524,19111,15263,2
1525,18871,16012,2
1526,16535,12194,3
1527,19596,18068,2
1528,25199,30348,0
1529,27324,35350,2
1530,17212,13359,3
1531,17015,13348,3
1532,19890,18342,2
1533,28696,40616,0
1534,19712,18185,2
1535,21260,20522,0
1536,20658,19640,0
1537,18062,14751,1
1538,25428,31424,1
1539,18473,15594,2
1540,23863,26638,2
1541,12192,11079,1
1542,19373,17755,2
1543,211,247,1
1544,27070,34281,3
1545,17928,14600,3
1546,23547,25996,3
1547,19909,18361,2
1548,28186,38138,3
1549,23507,25951,3
1550,19112,15275,3
1551,17451,13918,1
1552,26405,33619,0
1553,18729,15861,2
1554,19536,17939,2
1555,19014,16163,2
1556,18412,15531,1
1557,23926,26721,0
1558,18817,15955,2
1559,27353,35381,0
1560,17746,14348,2
1561,23066,25122,1
1562,28138,37735,2
1563,26860,33970,0
1564,23219,25403,3
1565,24775,29158,0
1566,18319,15427,1
1567,20760,19794,3
1568,27233,35067,3
1569,23104,25191,3
1570,690,1020,1
1571,19022,16171,2
1572,18,29941,3
1573,27339,35367,3
1574,17228,13375,0
1575,368,445,3
1576,16009,11066,2
1577,22071,22343,0
1578,18989,16136,2
1579,23976,26806,1
1580,20070,18544,2
1581,16954,12875,0
1582,14665,8002,1
1583,26919,34739,2
1584,778,1249,1
1585,22614,23991,0
1586,22654,24046,3
1587,19142,16384,2
1588,24378,27709,1
1589,22521,23526,3
1590,26137,33009,0
1591,21489,20767,2
1592,14770,8271,0
1593,456,562,3
1594,22302,24190,2
1595,26043,33103,0
1596,26300,33258,0
1597,23071,25127,1
1598,1199,10668,3
1599,28648,40230,1
1600,17237,13398,1
1601,19096,15484,2
1602,17056,12997,1
1603,14692,8071,0
1604,224,262,3
1605,241,279,1
1606,16615,12325,0
1607,28643,40219,1
1608,18878,16019,2
1609,27325,35351,0
1610,18352,15463,2
1611,240,278,1
1612,24738,28975,1
1613,22503,23471,0
1614,23285,25533,0
1615,19534,17937,2
1616,1088,10703,0
1617,26255,33303,0
1618,24412,27769,3
1619,27023,34117,3
1620,23935,26738,2
1621,19915,18367,2
1622,17903,14611,2
1623,26600,33884,3
1624,12300,3505,2
1625,23150,25273,1
1626,27067,34275,3
1627,25874,32937,0
1628,347,425,3
1629,22654,24045,1
1630,19421,17830,2
1631,24185,27230,1
1632,18753,15886,2
1633,25969,33181,0
1634,20745,19763,0
1635,19555,17958,2
1636,27943,39660,3
1637,25210,30389,1
1638,17473,13942,2
1639,21501,20805,1
1640,26365,33660,0
1641,23269,25507,1
1642,15959,10873,2
1643,19370,17752,2
1644,24293,27510,1
1645,25171,30223,1
1646,25993,33154,2
1647,28112,37299,1
1648,26872,33956,0
1649,17495,13959,2
1650,19831,18283,2
1651,25846,32965,0
1652,18353,15464,2
1653,24087,38555,0
1654,27369,35399,0
1655,17176,13285,0
1656,28135,37722,1
1657,19794,18268,2
1658,21350,20616,3
1659,28764,40671,3
1660,18853,15994,2
1661,24491,28093,1
1662,21998,22161,2
1663,26285,33273,0
1664,26936,34768,3
1665,24019,26849,2
1666,24053,26914,1
1667,20037,18509,2
1668,19496,17899,2
1669,26302,33256,0
1670,18678,15809,2
1671,16275,11528,2
1672,22746,24560,0
1673,26033,33113,0
1674,20012,18484,2
1675,19162,16651,2
1676,18378,15494,2
1677,15984,10916,2
1678,19652,18125,2
1679,155,168,0
1680,19226,16760,3
1681,22374,32138,0
1682,18564,15692,2
1683,28601,40176,0
1684,18065,14754,2
1685,21343,20607,0
1686,19276,17655,2
1687,27310,35328,0
1688,21515,20824,3
1689,27362,35392,0
1690,17025,12934,0
1691,1208,10716,0
1692,24450,27817,3
1693,26924,34733,2
1694,26106,33040,0
1695,24867,29411,0
1696,18928,16066,2
1697,17612,14174,1
1698,22913,24924,1
1699,20198,18678,2
1700,27839,39625,3
1701,27031,34132,3
1702,20799,19850,3
1703,23075,25136,1
1704,22962,24974,0
1705,20106,18580,2
1706,27584,39873,1
1707,14620,7855,0
1708,24145,27132,0
1709,24018,26848,2
1710,18771,15908,2
1711,20085,18559,3
1712,18816,15954,2
1713,22736,24448,0
1714,23282,25528,0
1715,26046,33100,1
1716,15935,10835,2
1717,18222,15329,2
1718,18529,15652,2
1719,20511,19162,0
1720,22652,24039,0
1721,23032,25073,0
1722,19125,16351,3
1723,22084,22373,1
1724,18036,16180,2
1725,19605,18076,2
1726,16263,11516,2
1727,20642,19701,3
1728,27025,34121,1
1729,26073,33073,1
1730,16068,11185,1
1731,28231,38451,1
1732,27139,36817,3
1733,22834,24813,0
1734,20048,18522,2
1735,18522,15645,3
1736,16910,12833,0
1737,25978,33172,0
1738,19503,17906,2
1739,26213,33345,0
1740,22875,24884,0
1741,21202,20464,2
1742,28384,39371,3
1743,23098,25181,3
1744,1196,10714,3
1745,23466,25836,3
1746,19638,18110,2
1747,17468,13935,2
1748,17940,14673,2
1749,17225,13372,0
1750,22697,24188,0
1751,17771,14370,2
1752,25863,32948,0
1753,16863,12786,0
1754,13141,11110,1
1755,17938,14671,2
1756,20536,19211,0
1757,19020,16169,2
1758,21328,20592,0
1759,22391,32117,0
1760,18243,15350,2
1761,21545,20913,0
1762,26102,33044,0
1763,24875,29422,1
1764,23378,25688,3
1765,16284,11557,2
1766,27942,39560,1
1767,21754,21188,3
1768,16594,12291,1
1769,21251,20512,0
1770,21543,20909,0
1771,24272,27479,3
1772,18547,15672,2
1773,21895,21808,1
1774,26015,33131,0
1775,27348,35376,0
1776,17825,14469,1
1777,18994,16142,2
1778,18009,14740,1
1779,18056,16206,2
1780,238,276,1
1781,21301,20565,0
1782,26065,33081,0
1783,1221,9977,3
1784,22468,23394,1
1785,28694,40612,3
1786,19038,16196,2
1787,17734,14337,2
1788,22719,24283,0
1789,25491,31613,2
1790,28216,38389,1
1791,17782,14380,2
1792,20015,18487,2
1793,18205,14955,2
1794,27379,35409,0
1795,1224,1876,3
1796,18381,15497,2
1797,1202,10672,0
1798,21347,20613,0
1799,28625,40202,0
1800,21340,20603,0
1801,19633,18104,2
1802,28279,38715,3
1803,20750,19768,1
1804,24389,27723,1
1805,23288,25537,1
1806,704,1059,2
1807,19423,17832,2
1808,17643,14208,0
1809,22757,24729,0
1810,21327,20591,0
1811,682,1012,1
1812,24296,27515,1
1813,14608,8689,0
1814,17183,13299,2
1815,22867,24869,0
1816,16887,12811,0
1817,24323,27601,1
1818,26338,33219,0
1819,20570,19499,1
1820,21522,20833,1
1821,22076,22362,0
1822,26280,33278,0
1823,16317,11583,2
1824,26127,33019,0
1825,19991,18463,2
1826,24154,27146,2
1827,19279,17658,2
1828,26176,33382,0
1829,21420,20726,1
1830,18798,15936,2
1831,17420,13879,2
1832,20124,18598,2
1833,19072,15295,1
1834,18791,15929,1
1835,18576,15705,2
1836,19198,16689,2
1837,18322,15430,2
1838,19878,18330,2
1839,18520,15643,2
1840,19317,17698,2
1841,23514,25963,3
1842,25201,30360,0
1843,145,158,0
1844,27098,34574,3
1845,18436,15556,2
1846,21302,20559,0
1847,18593,15722,2
1848,19435,15443,2
1849,202,233,0
1850,23663,26162,0
1851,19862,18314,2
1852,18584,15713,2
1853,24684,28842,1
1854,19374,17756,2
1855,18235,15342,2
1856,25810,32518,1
1857,19359,17741,2
1858,18340,15450,1
1859,28168,37987,3
1860,24288,27502,1
1861,27600,39822,3
1862,21778,21251,0
1863,20688,19761,1
1864,20641,19623,1
1865,21606,21028,1
1866,18171,14922,2
1867,24414,27774,3
1868,22532,23574,0
1869,21901,21820,2
1870,24864,29408,0
1871,19450,17854,2
1872,23137,39985,0
1873,25842,32969,0
1874,28170,38002,3
1875,23074,25132,1
1876,19143,16385,2
1877,19716,18189,2
1878,19042,16200,1
1879,22656,24145,0
1880,16687,12415,2
1881,27614,39824,2
1882,20796,19847,3
1883,27664,36180,0
1884,20164,18646,3
1885,26283,33275,0
1886,18863,16004,1
1887,21546,20918,0
1888,25162,30199,1
1889,22636,24023,0
1890,19258,16882,2
1891,591,879,1
1892,16881,12805,0
1893,18963,16107,2
1894,24731,28959,0
1895,134,145,0
1896,16076,11193,2
1897,27947,39558,3
1898,21550,20932,0
1899,24038,26898,2
1900,19618,18089,2
1901,23257,25491,1
1902,18162,18742,2
1903,24352,27653,0
1904,16162,11332,1
1905,23970,26800,1
1906,20304,16471,0
1907,24169,27184,2
1908,16246,11463,1
1909,27110,34585,3
1910,16898,12821,1
1911,25068,30031,3
1912,13213,10893,1
1913,19782,18256,2
1914,24052,26913,1
1915,17936,14642,0
1916,15960,10874,2
1917,16717,13275,1
1918,18672,15805,2
1919,28752,40636,0
1920,19422,17831,2
1921,17268,13436,3
1922,25564,32143,1
1923,24386,27720,3
1924,28772,40663,3
1925,18459,15580,2
1926,12236,11084,1
1927,25490,31607,0
1928,17175,13284,1
1929,22605,23982,0
1930,17582,14130,3
1931,1122,1896,0
1932,19473,17877,2
1933,17759,14360,2
1934,25869,32942,0
1935,24566,28481,1
1936,19877,18329,2
1937,16965,12886,0
1938,17595,14539,2
1939,18702,15833,2
1940,24788,29184,1
1941,19185,16675,2
1942,23540,25989,3
1943,20224,18706,2
1944,27193,35111,0
1945,27914,38985,1
1946,27958,39569,1
1947,24045,26906,1
1948,19944,18397,2
1949,18537,15660,2
1950,586,862,0
1951,20256,16330,3
1952,26605,33879,1
1953,23170,25472,3
1954,23037,25080,1
1955,19078,15276,2
1956,25434,31457,0
1957,23400,25712,0
1958,28294,38762,1
1959,208,242,1
1960,26187,33371,0
1961,24143,27126,0
1962,28378,39340,1
1963,20468,17557,2
1964,18882,16023,2
1965,18610,15741,2
1966,20087,18561,2
1967,19772,18246,2
1968,27592,39882,1
1969,26785,34003,0
1970,12391,3665,3
1971,19523,17926,2
1972,469,590,0
1973,18291,15397,2
1974,27378,35408,2
1975,597,884,0
1976,19608,18079,2
1977,19703,18176,2
1978,19576,17978,2
1979,18945,16088,2
1980,19310,17690,2
1981,16537,12196,0
1982,18955,16099,2
1983,26866,33963,0
1984,17644,14211,3
1985,18518,15641,2
1986,22510,23491,0
1987,587,863,0
1988,18855,15996,2
1989,21758,21196,0
1990,16818,33445,0
1991,23920,26714,0
1992,16271,11524,3
1993,17685,14288,2
1994,23100,25183,1
1995,23938,26743,1
1996,24524,28473,0
1997,28606,40181,0
1998,420,508,3
1999,13709,6098,3
2000,28361,39251,0
2001,17774,14373,2
2002,22500,23465,0
2003,27575,39867,0
2004,18651,15786,2
2005,19777,18251,1
2006,20626,19594,1
2007,767,1272,2
2008,18704,15835,2
2009,24283,27496,1
2010,21664,21114,3
2011,20460,17823,3
2012,22936,24947,3
2013,27221,35087,1
2014,26239,33319,0
2015,28222,38409,3
2016,18597,15727,2
2017,22274,22971,0
2018,13076,14434,0
2019,22990,25001,2
2020,21569,20968,1
2021,21414,20715,1
2022,26489,33583,0
2023,14983,8902,0
2024,22265,22944,1
2025,25840,32971,0
2026,17234,13396,1
2027,19599,18070,1
2028,19732,18205,2
2029,16947,12868,1
2030,18231,15338,2
2031,22968,24980,0
2032,441,530,3
2033,22353,32130,0
2034,18419,15539,2
2035,24000,26830,2
2036,19976,18448,2
2037,26115,33031,0
2038,22966,24978,2
2039,18462,15583,2
2040,15144,9357,3
2041,24249,27402,3
2042,27617,39470,0
2043,27024,34119,3
2044,16688,12416,2
2045,13697,6069,3
2046,18379,15495,2
2047,22469,23396,0
2048,23139,25253,3
2049,28349,39163,3
2050,18376,15492,2
2051,19169,16658,2
2052,23114,25203,3
2053,22307,32084,2
2054,17192,13304,3
2055,21269,20532,3
2056,17303,13545,3
2057,12200,10891,1
2058,23277,25521,1
2059,22754,24725,0
2060,24359,27672,1
2061,21549,20930,0
2062,24336,27624,1
2063,19451,17855,2
2064,235,273,0
2065,14659,7990,0
2066,17388,13839,2
2067,25190,30317,2
2068,19996,18468,2
2069,395,469,3
2070,26477,33595,0
2071,19016,16165,2
2072,21281,20540,0
2073,23523,25972,3
2074,28312,38800,2
2075,16701,13260,1
2076,22068,22334,1
2077,24786,29174,3
2078,24902,29463,3
2079,17947,14682,2
2080,22543,23620,1
2081,17794,14390,2
2082,17376,13823,3
2083,28147,37769,0
2084,17504,13971,0
2085,26617,33867,0
2086,26922,34735,2
2087,20800,19854,2
2088,20145,18619,2
2089,18357,15468,2
2090,19570,17972,2
2091,17912,14620,2
2092,19064,15284,1
2093,19081,15259,2
2094,14687,8057,0
2095,23592,26055,3
2096,22234,22850,1
2097,26026,33120,0
2098,19109,15283,2
2099,22301,32082,1
2100,17517,13996,0
2101,23064,25120,3
2102,17752,14354,2
2103,23923,26717,0
2104,20778,19821,1
2105,16814,33439,0
2106,18999,16147,2
2107,18818,15956,2
2108,20528,19133,3
2109,18451,15571,2
2110,24464,27847,3
2111,25447,31519,0
2112,23541,25990,3
2113,695,1027,2
2114,17726,14329,2
2115,11829,25667,0
2116,28563,40095,3
2117,25970,33180,0
2118,19083,15679,2
2119,1168,1845,2
2120,26501,33571,0
2121,16684,12412,3
2122,17750,14352,3
2123,24333,27620,1
2124,26412,33612,0
2125,27330,35355,2
2126,26862,33968,0
2127,21806,21417,0
2128,22300,32083,0
2129,27347,35375,0
2130,24658,28767,1
2131,18930,16072,2
2132,18134,16823,2
2133,412,494,0
2134,16815,33442,0
2135,17059,13003,0
2136,22737,24449,0
2137,22622,23999,0
2138,177,198,3
2139,17530,14884,0
2140,22764,24736,0
2141,13149,11112,1
2142,25992,33155,0
2143,17581,14128,1
2144,24397,27731,1
2145,23649,26148,0
2146,22839,24819,3
2147,18603,15732,2
2148,19840,18292,2
2149,19860,18312,2
2150,26055,33091,0
2151,25179,30258,1
2152,18978,16125,2
2153,25898,32913,0
2154,22064,22323,2
2155,23106,25193,1
2156,18592,15721,2
2157,23319,25581,1
2158,22369,32114,0
2159,19154,16396,2
2160,26816,34021,0
2161,21638,21072,2
2162,16864,12788,1
2163,18296,15402,2
2164,24012,26842,2
2165,27564,39879,0
2166,15855,10754,2
2167,26277,33281,0
2168,24304,27531,1
2169,18571,15700,2
2170,1070,10700,3
2171,28553,40070,3
2172,23181,25320,1
2173,18415,15533,2
2174,26036,33110,0
2175,423,514,3
2176,19654,18127,2
2177,19167,16656,2
2178,23196,25346,1
2179,17714,14319,1
2180,23308,25563,0
2181,22750,24595,1
2182,26611,33873,1
2183,19591,18063,2
2184,17395,13848,0
2185,25206,30385,2
2186,17573,14113,3
2187,28679,40550,1
2188,20633,19692,3
2189,26032,33114,0
2190,19323,17704,2
2191,24750,29026,1
2192,219,255,3
2193,26368,33656,0
2194,17546,14042,1
2195,11562,2100,0
2196,21775,21239,1
2197,18776,15913,1
2198,15051,9142,0
2199,21145,20400,1
2200,18979,16127,2
2201,22866,24867,0
2202,18664,15794,1
2203,19930,18382,1
2204,19414,17796,2
2205,25023,29881,0
2206,18915,16059,2
2207,18161,18396,1
2208,18232,15339,2
2209,20263,16360,3
2210,28153,37876,1
2211,19711,18184,2
2212,23527,25976,3
2213,18887,16028,2
2214,20153,18627,2
2215,25412,31170,0
2216,26042,33104,1
2217,27121,34357,3
2218,17704,14309,2
2219,23588,26051,0
2220,446,1168,3
2221,26251,33307,0
2222,27360,35390,0
2223,20158,18632,2
2224,22735,24447,0
2225,18701,15832,2
2226,19140,16382,3
2227,19245,17632,1
2228,24784,29170,3
2229,19254,16875,2
2230,26847,33985,0
2231,22566,23943,0
2232,14713,8131,0
2233,17168,13263,0
2234,17181,13291,2
2235,16826,33457,0
2236,22381,23208,0
2237,23054,25106,1
2238,832,10690,3
2239,22528,23556,0
2240,28302,38770,0
2241,14739,8198,0
2242,18698,15829,2
2243,20151,18625,2
2244,24779,29162,1
2245,17511,17181,0
2246,24156,27151,3
2247,19943,18395,2
2248,18467,15588,2
2249,23585,26046,3
2250,26711,33842,0
2251,21235,20497,0
2252,20348,16586,1
2253,24363,27678,1
2254,17915,14623,2
2255,838,10689,2
2256,26246,33312,0
2257,21271,20533,0
2258,18447,15567,2
2259,24107,38542,1
2260,17452,14078,2
2261,18577,15706,2
2262,21797,21399,1
2263,23144,25261,3
2264,26301,33257,0
2265,17425,13885,2
2266,16932,12853,0
2267,22920,24931,0
2268,19387,17769,1
2269,17908,14616,2
2270,19684,18157,2
2271,458,565,1
2272,23357,25654,0
2273,21659,21099,0
2274,27580,39807,0
2275,22862,24859,1
2276,701,1092,1
2277,19634,18105,3
2278,23067,25123,1
2279,22612,23989,0
2280,18510,15633,2
2281,26693,33860,3
2282,20099,18573,2
2283,22478,23409,0
2284,26500,33572,0
2285,21760,21200,0
2286,21780,21293,0
2287,19151,16393,1
2288,26344,33213,0
2289,26367,33658,0
2290,24739,28981,1
2291,26411,33613,0
2292,19741,18214,2
2293,25771,32423,2
2294,25174,30236,1
2295,18964,16108,2
2296,28646,40225,0
2297,174,191,3
2298,26308,33249,0
2299,15053,9146,3
2300,20013,18485,2
2301,18395,16212,2
2302,23053,25105,1
2303,17953,14688,2
2304,24453,27823,3
2305,1147,1886,0
2306,17052,12993,0
2307,22870,24875,0
2308,18644,15779,2
2309,17385,13836,2
2310,24928,29563,0
2311,17952,14687,1
2312,25986,33163,2
2313,28184,38122,3
2314,19214,16705,2
2315,701,1151,1
2316,19356,17738,2
2317,22912,24923,1
2318,18256,15363,2
2319,17642,14204,2
2320,19204,16695,1
2321,787,1333,1
2322,19079,15277,2
2323,25032,29917,3
2324,26822,34014,0
2325,192,222,2
2326,19875,18327,2
2327,21772,21236,3
2328,25896,32915,0
2329,20748,19766,0
2330,26599,33885,3
2331,22841,24825,1
2332,22597,23974,0
2333,11608,2187,0
2334,21590,21000,1
2335,25909,32902,0
2336,17873,14529,0
2337,18215,14965,2
2338,16270,11523,2
2339,17369,13815,2
2340,28175,38044,3
2341,27026,34123,3
2342,22487,23436,0
2343,21636,21068,0
2344,17213,13360,0
2345,28134,37718,3
2346,25138,30144,3
2347,20880,20030,3
2348,17361,13807,2
2349,23094,25177,0
2350,18380,15496,2
2351,19299,17679,2
2352,19681,18154,2
2353,27704,36128,0
2354,26017,33129,0
2355,17030,12943,0
2356,18697,15828,2
2357,19689,18162,2
2358,778,1251,1
2359,26218,33340,0
2360,18926,16069,2
2361,20781,19827,1
2362,18399,15515,2
2363,18674,15803,2
2364,24411,27766,3
2365,22375,32118,1
2366,23644,26143,1
2367,23658,26157,3
2368,26608,33876,0
2369,19067,15290,1
2370,25963,33187,0
2371,22414,23263,0
2372,19947,18400,2
2373,21499,20799,1
2374,23085,25159,0
2375,20717,19694,1
2376,182,205,3
2377,26350,33207,0
2378,21245,20510,0
2379,26903,34763,2
2380,16700,13254,1
2381,17712,14317,2
2382,17091,13068,2
2383,18341,15451,2
2384,24230,27359,3
2385,20197,18677,2
2386,14549,7665,0
2387,28278,38711,3
2388,19686,18159,2
2389,28624,40201,0
2390,18015,14670,0
2391,18595,15724,2
2392,24028,26873,1
2393,237,275,0
2394,17152,13217,1
2395,26311,33246,0
2396,20291,16547,0
2397,19787,18261,2
2398,27551,39871,0
2399,24540,28406,0
2400,25016,29742,3
2401,590,873,0
2402,26125,33021,0
2403,15195,9483,3
2404,27167,36639,1
2405,25852,32959,0
2406,27033,34136,3
2407,28632,40209,1
2408,16845,34267,3
2409,16157,15964,2
2410,315,38747,2
2411,19484,17887,1
2412,18388,15504,2
2413,16911,12834,0
2414,21349,20611,0
2415,20657,19638,3
2416,23861,26631,2
2417,23944,26758,2
2418,19567,17970,2
2419,19269,17649,1
2420,25525,31725,3
2421,16168,11340,1
2422,17497,13963,0
2423,20684,19790,0
2424,713,1068,0
2425,24800,29216,3
2426,19381,17763,2
2427,25917,32864,0
2428,18363,15474,2
2429,16312,11578,2
2430,23576,26029,3
2431,23736,26376,2
2432,21529,20853,1
2433,26229,33329,0
2434,18598,15738,2
2435,19925,18377,2
2436,25056,30073,3
2437,17039,12962,0
2438,28259,38664,0
2439,27225,35084,0
2440,23903,26692,0
2441,17215,14114,1
2442,23335,25622,0
2443,14845,8497,0
2444,16601,12304,3
2445,22730,24434,1
2446,19542,17945,1
2447,509,674,3
2448,17718,14322,2
2449,26360,33665,0
2450,200,231,3
2451,19292,17672,2
2452,22244,22878,0
2453,20502,19158,0
2454,23962,26786,0
2455,18828,15968,2
2456,28636,40213,1
2457,23578,26036,3
2458,26498,33574,0
2459,17658,14239,1
2460,16613,12322,1
2461,21335,20600,0
2462,20458,17822,0
2463,18877,16018,2
2464,19924,18376,2
2465,20149,18623,2
2466,26823,34013,0
2467,21642,21080,0
2468,19368,17750,1
2469,24370,27695,1
2470,26023,33123,0
2471,17824,14467,2
2472,14908,8664,0
2473,23982,26812,2
2474,27596,39826,2
2475,24112,27051,0
2476,21360,20628,0
2477,23464,25832,1
2478,24337,27625,1
2479,18562,15690,2
2480,27393,35348,0
2481,17900,14586,2
2482,14723,8154,1
2483,28743,40627,0
2484,19951,18404,2
2485,25885,32926,0
2486,23992,26822,2
2487,20129,18603,2
2488,20697,19787,0
2489,21770,21231,1
2490,28194,38281,2
2491,28142,37751,1
2492,18646,15781,2
2493,27046,34241,2
2494,21808,21421,0
2495,21344,20606,0
2496,18760,15896,2
2497,17519,13999,3
2498,20330,16552,1
2499,17153,13218,0
2500,709,1067,0
2501,24919,29553,0
2502,23007,25018,1
2503,19110,15265,2
2504,26483,33589,0
2505,15936,10836,2
2506,23637,26138,3
2507,19577,17979,2
2508,17159,13226,0
2509,18763,15899,2
2510,19949,18402,2
2511,1103,10699,3
2512,18873,16014,1
2513,26526,33546,0
2514,18396,15512,2
2515,18176,14927,2
2516,21616,21038,3
2517,23254,25485,1
2518,28605,40180,0
2519,27318,35345,3
2520,24,29939,3
2521,17350,13797,1
2522,23946,26760,3
2523,22798,24775,0
2524,25492,31620,0
2525,24355,27660,1
2526,20702,19780,1
2527,18998,16146,2
2528,24890,29555,2
2529,18748,15880,3
2530,17881,28317,0
2531,27124,34362,3
2532,23413,25735,1
2533,15962,10876,2
2534,19662,18135,2
2535,26072,33074,0
2536,17814,14425,1
2537,26773,33915,1
2538,28582,40156,0
2539,15395,21761,3
2540,22878,24890,0
2541,14776,8283,3
2542,17768,14368,2
2543,18211,14961,1
2544,24495,28102,1
2545,26135,33011,0
2546,17837,14490,1
2547,17509,13984,3
2548,27937,39564,1
2549,19571,17973,2
2550,23236,25437,1
2551,461,574,0
2552,26875,33950,0
2553,27611,39817,1
2554,20729,19721,0
2555,18528,15651,2
2556,19237,17625,2
2557,26109,33037,0
2558,27938,39563,1
2559,16722,12518,3
2560,14668,8015,3
2561,19384,17766,2
2562,22974,24986,0
2563,18471,15592,2
2564,19492,17895,2
2565,27038,34146,3
2566,26786,34009,0
2567,28203,38320,0
2568,22660,24154,0
2569,28555,40111,3
2570,701,1147,2
2571,18691,15822,2
2572,16827,33458,3
2573,21236,20496,0
2574,17959,14694,2
2575,18724,15856,2
2576,18422,15542,2
2577,24507,28419,0
2578,28377,39335,0
2579,18744,15876,2
2580,23829,26546,0
2581,191,220,3
2582,16210,11449,0
2583,23725,26353,1
2584,20166,18648,2
2585,25207,31262,2
2586,20829,19884,3
2587,576,841,0
2588,27122,34359,3
2589,26235,33323,0
2590,19766,18239,2
2591,19320,17701,2
2592,25839,32972,0
2593,27604,39467,0
2594,22499,23463,0
2595,17227,13374,3
2596,15012,9033,3
2597,22585,23962,0
2598,13204,11098,1
2599,27934,39566,3
2600,21419,20722,3
2601,18024,16124,2
2602,16047,11146,3
2603,18988,16135,2
2604,432,20295,3
2605,19080,15281,2
2606,1165,1862,0
2607,17735,14338,2
2608,27142,36575,1
2609,18488,15610,2
2610,17965,14653,3
2611,20623,19582,1
2612,21322,20588,0
2613,20550,19437,0
2614,19624,18095,2
2615,17502,13973,0
2616,27186,35118,0
2617,18731,15863,2
2618,25065,30019,1
2619,21220,20482,0
2620,22959,24971,2
2621,17365,13811,1
2622,18282,15388,2
2623,24388,27722,1
2624,22632,24019,0
2625,19950,18403,2
2626,20269,16402,1
2627,17459,13926,1
2628,21531,20865,1
2629,18640,15775,2
2630,26384,33640,0
2631,27349,35377,3
2632,18519,15642,2
2633,23594,26059,3
2634,1244,9968,0
2635,27336,35361,0
2636,22972,24984,2
2637,25772,32430,3
2638,19486,17889,2
2639,26479,33593,0
2640,18614,15746,2
2641,299,354,0
2642,18298,15404,2
2643,17357,13803,3
2644,26077,33069,0
2645,18173,14924,2
2646,24470,28047,3
2647,23283,25529,1
2648,28537,40064,3
